
#69.0238
#Fondé en 1905, l'industriel lyonnais a successivement évolué dans le giron de Schneider Electric et de Siemens, avant de gagner son indépendance en 2006, avec l'aide de l'investisseur américain AIAC.
1	Fondé	fonder	VERB	BN	O	10	advcl
1	-	-	PUNCT	O	O	6	punct
2	qu'	que	SCONJ	O	O	6	mark
3	une	un	DET	BN	O	4	det
4	étude	étude	NOUN	IN	O	6	nsubj
5	hydrogéologique	hydrogéologique	ADJ	EN	O	4	amod
6	doit	devoir	VERB	O	O	6	ROOT
7	être	être	AUX	O	O	8	aux:pass
8	transmise	transmettre	VERB	O	O	6	xcomp
9	à	à	ADP	O	O	11	case
10	l'	le	DET	O	O	11	det
11	inspection	inspection	NOUN	O	O	8	obl:arg
12	ou	ou	CCONJ	O	O	13	cc
13	doit	devoir	VERB	BN	O	8	conj
14	être	être	AUX	BN	O	15	aux:pass
15	réalisée	réaliser	VERB	EN	O	13	xcomp
16	pour	pour	ADP	O	O	17	mark
17	permettre	permettre	VERB	O	O	15	advcl
18	l'	le	DET	BN	O	19	det
19	implantation	implantation	NOUN	EN	O	17	obj
20	de	de	ADP	O	O	22	case
21	trois	trois	NUM	O	O	22	nummod
22	piézomètres	piézomètre	NOUN	O	O	19	nmod
23	sur	sur	ADP	O	O	24	case
24	site	site	NOUN	O	O	19	nmod
25	;	;	PUNCT	O	O	6	punct


#- que la société doit confirmer la présence de fosses de collecte des eaux pluviales ;
1	-	-	PUNCT	O	O	5	punct
2	que	que	SCONJ	O	O	5	mark
3	la	le	DET	BO	O	4	det
4	société	société	NOUN	EO	O	5	nsubj
5	doit	devoir	VERB	BR	O	5	ROOT
6	confirmer	confirmer	VERB	ER	O	5	xcomp
7	la	le	DET	BO	O	8	det
8	présence	présence	NOUN	IO	O	6	obj
9	de	de	ADP	IO	O	10	case
10	fosses	fosse	NOUN	IO	O	8	nmod
11	de	de	ADP	IO	O	12	case
12	collecte	collecte	NOUN	EO	O	10	nmod
13	des	de	ADP	O	O	14	case
14	eaux	eau	NOUN	O	O	12	nmod
15	pluviales	pluvial	ADJ	O	O	14	amod
16	;	;	PUNCT	O	O	5	punct


#- qu'un dossier de demande d'institution de servitudes doit être établi ;
1	-	-	PUNCT	O	O	11	punct
2	qu'	que	SCONJ	O	O	11	mark
3	un	un	DET	O	O	4	det
4	dossier	dossier	NOUN	O	O	11	nsubj
5	de	de	ADP	O	O	6	case
6	demande	demande	NOUN	O	O	4	nmod
7	d'	de	ADP	BN	O	8	case
8	institution	institution	NOUN	IO	O	6	nmod
9	de	de	ADP	IO	O	10	case
10	servitudes	servitude	NOUN	EO	O	8	nmod
11	doit	devoir	VERB	BR	O	11	ROOT
12	être	être	AUX	IR	O	13	aux:pass
13	établi	établir	VERB	EN	O	11	xcomp
14	;	;	PUNCT	O	O	11	punct


#- qu'il n'existe toujours pas de garanties financières pour le suivi post-exploitation du site.
1	-	-	PUNCT	O	O	5	punct
2	qu'	que	SCONJ	O	O	5	mark
3	il	il	PRON	O	O	5	expl:subj
4	n'	n'	ADV	O	O	5	advmod
5	existe	existe	VERB	O	O	5	ROOT
6	toujours	toujours	ADV	O	O	7	advmod
7	pas	pas	ADV	O	O	5	advmod
8	de	de	DET	O	O	9	det
9	garanties	garantie	NOUN	O	O	5	obj
10	financières	financier	ADJ	O	O	9	amod
11	pour	pour	ADP	O	O	13	case
12	le	le	DET	O	O	13	det
13	suivi	suivi	NOUN	BO	O	9	nmod
14	post-exploitation	post-exploitation	NOUN	IO	O	13	nmod
15	du	de	ADP	IO	O	16	case
16	site	site	NOUN	EO	O	13	nmod
17	.	.	PUNCT	O	O	5	punct


#Par courrier du 30/03/2011, l'exploitant a remis un dossier de post-exploitation pour répondre à ses demandes.
1	Par	par	ADP	O	O	2	case
2	courrier	courrier	NOUN	O	O	9	obl:mod
3	du	de	ADP	BT	O	4	case
4	30/03/2011	30/03/2011	NOUN	IT	O	2	nmod
5	,	,	PUNCT	O	O	9	punct
6	l'	le	DET	BO	O	7	det
7	exploitant	exploitant	NOUN	EO	O	9	nsubj
8	a	avoir	AUX	BN	O	9	aux:tense
9	remis	remettre	VERB	EN	O	9	ROOT
10	un	un	DET	BO	O	11	det
11	dossier	dossier	NOUN	EO	O	9	obj
12	de	de	ADP	O	O	13	case
13	post-exploitation	post-exploitation	NOUN	EO	O	11	nmod
14	pour	pour	ADP	O	O	15	mark
15	répondre	répondre	VERB	O	O	9	advcl
16	à	à	ADP	O	O	18	case
17	ses	son	DET	O	O	18	det
18	demandes	demande	NOUN	O	O	15	obl:arg
19	.	.	PUNCT	O	O	9	punct


#Ce dossier comprend un sous dossier de recolement, un sous dossier de servitudes, un sous dossier de calculs de garanties financières et un sous dossier hydrogéologique.
1	Ce	ce	DET	O	O	2	det
2	dossier	dossier	NOUN	O	O	3	nsubj
3	comprend	comprendre	VERB	O	O	3	ROOT
4	un	un	DET	O	O	6	det
5	sous	sous	ADV	O	O	6	amod
6	dossier	dossier	NOUN	O	O	3	obj
7	de	de	ADP	O	O	8	case
8	recolement	recolement	NOUN	EO	O	6	nmod
9	,	,	PUNCT	O	O	12	punct
10	un	un	DET	BO	O	12	det
11	sous	sous	ADP	IO	O	12	amod
12	dossier	dossier	NOUN	IO	O	6	conj
13	de	de	ADP	IO	O	14	case
14	servitudes	servitude	NOUN	EO	O	12	nmod
15	,	,	PUNCT	O	O	18	punct
16	un	un	DET	O	O	18	det
17	sous	sous	ADP	O	O	18	amod
18	dossier	dossier	NOUN	O	O	6	conj
19	de	de	ADP	O	O	20	case
20	calculs	calcul	NOUN	O	O	18	nmod
21	de	de	ADP	O	O	22	case
22	garanties	garantie	NOUN	O	O	20	nmod
23	financières	financier	ADJ	O	O	22	amod
24	et	et	CCONJ	O	O	27	cc
25	un	un	DET	O	O	27	det
26	sous	sous	ADP	O	O	27	amod
27	dossier	dossier	NOUN	O	O	6	conj
28	hydrogéologique	hydrogéologique	ADJ	O	O	27	amod
29	.	.	PUNCT	O	O	3	punct


#Le rapport de l'inspection des installations classées datant du 02/09/2011, indique qu'il est important de :
1	Le	le	DET	O	O	2	det
2	rapport	rapport	NOUN	O	O	13	nsubj
3	de	de	ADP	O	O	5	case
4	l'	le	DET	BO	O	5	det
5	inspection	inspection	NOUN	IO	O	2	nmod
6	des	de	ADP	IO	O	7	case
7	installations	installation	NOUN	IO	O	5	nmod
8	classées	classer	VERB	EO	O	7	acl
9	datant	dater	VERB	BT	O	2	acl
10	du	de	ADP	IT	O	11	case
11	02/09/2011	02/09/2011	NOUN	ET	O	9	obl:arg
12	,	,	PUNCT	O	O	13	punct
13	indique	indique	VERB	O	O	13	ROOT
14	qu'	que	SCONJ	O	O	17	mark
15	il	il	PRON	O	O	17	expl:subj
16	est	être	AUX	O	O	17	cop
17	important	important	ADJ	O	O	13	ccomp
18	de	de	ADP	O	O	19	case
19	:	:	PUNCT	O	O	19	ROOT


#- régulariser la situation administrative du site ;
1	-	-	PUNCT	O	O	2	punct
2	régulariser	régulariser	VERB	BN	O	2	ROOT
3	la	le	DET	BN	O	4	det
4	situation	situation	NOUN	IN	O	2	obj
5	administrative	administratif	ADJ	EN	O	4	amod
6	du	de	ADP	BO	O	7	case
7	site	site	NOUN	EO	O	4	nmod
8	;	;	PUNCT	O	O	2	punct


#- de mettre en place un suivi régulier du milieu ;
1	-	-	PUNCT	O	O	3	punct
2	de	de	ADP	BN	O	3	mark
3	mettre	mettre	VERB	BN	O	3	ROOT
4	en	en	ADP	IN	O	5	case
5	place	place	NOUN	IN	O	3	obl:arg
6	un	un	DET	IN	O	7	det
7	suivi	suivi	NOUN	IN	O	3	obj
8	régulier	régulier	ADJ	ET	O	7	amod
9	du	de	ADP	BO	O	10	case
10	milieu	milieu	NOUN	EO	O	7	nmod
11	;	;	PUNCT	O	O	3	punct


#- de mettre en place des servitudes d'utilité publique sur les terrains impactés par le stockage de déchets.
1	-	-	PUNCT	O	O	3	punct
2	de	de	ADP	BN	O	3	mark
3	mettre	mettre	VERB	BN	O	3	ROOT
4	en	en	ADP	IN	O	5	case
5	place	place	NOUN	EN	O	3	obl:arg
6	des	un	DET	BO	O	7	det
7	servitudes	servitude	NOUN	IO	O	3	obj
8	d'	de	ADP	EO	O	9	case
9	utilité	utilité	NOUN	EO	O	7	nmod
10	publique	public	ADJ	EO	O	9	amod
11	sur	sur	ADP	O	O	13	case
12	les	le	DET	BO	O	13	det
13	terrains	terrain	NOUN	EO	O	7	nmod
14	impactés	impacter	VERB	EO	O	13	acl
15	par	par	ADP	ER	O	17	case
16	le	le	DET	BN	O	17	det
17	stockage	stockage	NOUN	IN	O	14	obl:agent
18	de	de	ADP	IN	O	19	case
19	déchets	déchet	NOUN	EN	O	17	nmod
20	.	.	PUNCT	O	O	3	punct


#Le 28/11/2011, l'arrêté préfectoral instituant des servitudes d'utilité publique a été émis.
1	Le	le	DET	BT	O	2	det
2	28/11/2011	28/11/2011	NUM	IT	O	15	obl:mod
3	,	,	PUNCT	O	O	15	punct
4	l'	le	DET	BO	O	5	det
5	arrêté	arrêté	NOUN	IO	O	15	nsubj:pass
6	préfectoral	préfectoral	ADJ	EO	O	5	amod
7	instituant	instituer	VERB	BN	O	5	acl
8	des	un	DET	BO	O	9	det
9	servitudes	servitude	NOUN	IO	O	7	obj
10	d'	de	ADP	IO	O	11	case
11	utilité	utilité	NOUN	IO	O	9	nmod
12	publique	public	ADJ	EO	O	11	amod
13	a	avoir	AUX	BN	O	15	aux:tense
14	été	être	AUX	IN	O	15	aux:pass
15	émis	émettre	VERB	EN	O	15	ROOT
16	.	.	PUNCT	O	O	15	punct


#Ces servitudes concernant l'interdiction d'utilisation du sol sur la parcelle A 630 (partie ISDND).
1	Ces	ce	DET	BO	O	2	det
2	servitudes	servitude	NOUN	EO	O	2	ROOT
3	concernant	concerner	VERB	O	O	2	acl
4	l'	le	DET	O	O	5	det
5	interdiction	interdiction	NOUN	O	O	3	obj
6	d'	de	ADP	O	O	7	case
7	utilisation	utilisation	NOUN	O	O	5	nmod
8	du	de	ADP	O	O	9	case
9	sol	sol	NOUN	O	O	7	nmod
10	sur	sur	ADP	O	O	12	case
11	la	le	DET	BO	O	12	det
12	parcelle	parcelle	NOUN	IO	O	5	nmod
13	A	a	NOUN	IO	O	12	nmod
14	630	630	NUM	EO	O	13	nummod
15	(	(	PUNCT	O	O	12	punct
16	partie	partie	NOUN	O	O	12	appos
17	ISDND	ISDND	PROPN	O	O	16	nmod
18	)	)	PUNCT	O	O	12	punct
19	.	.	PUNCT	O	O	2	punct


#Le 28/11/2011, l'arrêté préfectoral complémentaire a été émis.
1	Le	le	DET	BT	O	2	det
2	28/11/2011	28/11/2011	NOUN	IT	O	10	obl:mod
3	,	,	PUNCT	O	O	10	punct
4	l'	le	DET	BO	O	5	det
5	arrêté	arrêté	NOUN	IO	O	10	nsubj:pass
6	préfectoral	préfectoral	ADJ	IO	O	5	amod
7	complémentaire	complémentaire	ADJ	EO	O	5	amod
8	a	avoir	AUX	BN	O	10	aux:tense
9	été	être	AUX	IN	O	10	aux:pass
10	émis	émettre	VERB	EN	O	10	ROOT
11	.	.	PUNCT	O	O	10	punct


#Dans le cadre de la demande de cessation définitive de l'exploitation de l'ISDND, il est entre autre imposé à la Communauté de Communes de Bièvre-Est :
1	Dans	dans	ADP	BR	O	3	case
2	le	le	DET	IR	O	3	det
3	cadre	cadre	NOUN	IR	O	21	obl:mod
4	de	de	ADP	ER	O	6	case
5	la	le	DET	BN	O	6	det
6	demande	demande	NOUN	IN	O	3	nmod
7	de	de	ADP	IN	O	8	case
8	cessation	cessation	NOUN	IN	O	6	nmod
9	définitive	définitif	ADJ	EN	O	8	amod
10	de	de	ADP	O	O	12	case
11	l'	le	DET	BN	O	12	det
12	exploitation	exploitation	NOUN	EN	O	8	nmod
13	de	de	ADP	O	O	15	case
14	l'	le	DET	BO	O	15	det
15	ISDND	ISDND	PROPN	EN	BI	12	nmod
16	,	,	PUNCT	O	O	21	punct
17	il	il	PRON	O	O	21	nsubj:pass
18	est	être	AUX	O	O	21	aux:pass
19	entre	entre	ADP	O	O	20	case
20	autre	autre	ADJ	O	O	21	obl:mod
21	imposé	imposer	VERB	O	O	21	ROOT
22	à	à	ADP	O	O	24	case
23	la	le	DET	BO	BI	24	det
24	Communauté	communauté	NOUN	IO	II	21	obl:arg
25	de	de	ADP	IO	II	26	case
26	Communes	commune	NOUN	EO	EI	24	nmod
27	de	de	ADP	IL	O	28	case
28	Bièvre	Bièvre	PROPN	EL	O	24	nmod
29	-	-	PROPN	EL	O	24	nmod
30	Est	Est	PROPN	EL	O	24	nmod
31	:	:	PUNCT	O	O	21	punct


#- un bilan annuel de suivi à transmettre au Préfet ;
1	-	-	PUNCT	O	O	3	punct
2	un	un	DET	O	O	3	det
3	bilan	bilan	NOUN	O	O	3	ROOT
4	annuel	annuel	ADJ	O	O	3	amod
5	de	de	ADP	O	O	6	case
6	suivi	suivi	NOUN	O	O	3	nmod
7	à	à	ADP	O	O	8	mark
8	transmettre	transmettre	VERB	O	O	3	acl
9	au	au	ADP	O	O	10	case
10	Préfet	préfet	NOUN	O	EI	8	obl:arg
11	;	;	PUNCT	O	O	3	punct


#- le réaménagement de l'ISDND conformément au dossier de fermeture du site (dossier transmis le 30/03/2011) ;
1	-	-	PUNCT	O	O	3	punct
2	le	le	DET	BN	O	3	det
3	réaménagement	réaménagement	NOUN	EN	O	3	ROOT
4	de	de	ADP	O	O	6	case
5	l'	le	DET	BO	O	6	det
6	ISDND	ISDND	PROPN	EO	BI	3	nmod
7	conformément	conformément	ADV	BR	O	3	advmod
8	au	au	ADP	ER	O	9	case
9	dossier	dossier	NOUN	BO	O	7	obl:arg
10	de	de	ADP	IO	O	11	case
11	fermeture	fermeture	NOUN	IO	O	9	nmod
12	du	de	ADP	IO	O	13	case
13	site	site	NOUN	EO	O	11	nmod
14	(	(	PUNCT	O	O	9	punct
15	dossier	dossier	NOUN	O	O	9	appos
16	transmis	transmettre	VERB	O	O	15	acl
17	le	le	DET	BT	O	18	det
18	30/03/2011	30/03/2011	NUM	IT	O	16	obl:mod
19	)	)	PUNCT	ET	O	9	punct
20	;	;	PUNCT	O	O	3	punct


#- la mise en place d'un réseau de surveillance des eaux souterraines constitué d'au moins 5 points de contrôle et de la source des Violettes.
1	-	-	PUNCT	O	O	3	punct
2	la	le	DET	BN	O	3	det
3	mise	mise	NOUN	BN	O	3	ROOT
4	en	en	ADP	IN	O	5	case
5	place	place	NOUN	IN	O	3	nmod
6	d'	de	ADP	IN	O	8	case
7	un	un	DET	IN	O	8	det
8	réseau	réseau	NOUN	IN	O	3	nmod
9	de	de	ADP	IN	O	10	case
10	surveillance	surveillance	NOUN	BA	O	8	nmod
11	des	de	ADP	IA	O	12	case
12	eaux	eau	NOUN	IA	O	10	nmod
13	souterraines	souterrain	ADJ	EA	O	12	amod
14	constitué	constituer	VERB	O	O	12	acl
15	d'	de	ADP	O	O	19	case
16	au	au	ADP	O	O	19	advmod
17	moins	moins	ADV	O	O	16	fixed
18	5	5	NUM	O	O	19	nummod
19	points	point	NOUN	O	O	14	obl:agent
20	de	de	ADP	O	O	21	case
21	contrôle	contrôle	NOUN	O	O	19	nmod
22	et	et	CCONJ	O	O	25	cc
23	de	de	ADP	O	O	25	case
24	la	le	DET	O	O	25	det
25	source	source	NOUN	O	O	19	conj
26	des	de	ADP	O	O	27	case
27	Violettes	violette	NOUN	O	O	25	nmod
28	.	.	PUNCT	O	O	8	punct


#74.0033
#La société produits chimiques PLATRET exploite une installation de stockage et de reconditionnement de produits chimiques divers, une installation de régénération de solvants usagés, une installation de regroupement de déchets industriels au 27 rue de Montréal sur la commune de VILLE LA GRAND.
1	La	le	DET	BO	BI	2	det
2	société	société	NOUN	IO	II	6	nsubj
3	produits	produit	NOUN	IO	II	2	nmod
4	chimiques	chimique	ADJ	IO	II	3	amod
5	PLATRET	PLATRET	PROPN	EO	EI	2	flat:name
6	exploite	exploite	VERB	BR	O	6	ROOT
7	une	un	DET	BO	O	8	det
8	installation	installation	NOUN	IO	O	6	obj
9	de	de	ADP	IO	O	10	case
10	stockage	stockage	NOUN	IO	O	8	nmod
11	et	et	CCONJ	O	O	13	cc
12	de	de	ADP	O	O	13	case
13	reconditionnement	reconditionnement	NOUN	BA	O	10	conj
14	de	de	ADP	IA	O	15	case
15	produits	produit	NOUN	IA	BU	10	nmod
16	chimiques	chimique	ADJ	IA	EU	15	amod
17	divers	divers	ADJ	EA	EU	15	amod
18	,	,	PUNCT	O	O	20	punct
19	une	un	DET	BO	O	20	det
20	installation	installation	NOUN	IO	O	8	conj
21	de	de	ADP	IO	O	22	case
22	régénération	régénération	NOUN	IO	O	20	nmod
23	de	de	ADP	IO	O	24	case
24	solvants	solvant	NOUN	IO	BU	22	nmod
25	usagés	usager	ADJ	O	EU	24	amod
26	,	,	PUNCT	O	O	28	punct
27	une	un	DET	BO	O	28	det
28	installation	installation	NOUN	IO	O	8	conj
29	de	de	ADP	IO	O	30	case
30	regroupement	regroupement	NOUN	IO	O	28	nmod
31	de	de	ADP	IO	O	32	case
32	déchets	déchet	NOUN	IO	BU	30	nmod
33	industriels	industriel	ADJ	EO	EU	32	amod
34	au	au	ADP	BL	O	35	case
35	27	27	NUM	IL	O	36	nummod
36	rue	rue	NOUN	IL	O	28	nmod
37	de	de	ADP	IL	O	38	case
38	Montréal	Montréal	PROPN	EL	O	36	nmod
39	sur	sur	ADP	BL	O	41	case
40	la	le	DET	IL	O	41	det
41	commune	commune	NOUN	IL	O	8	nmod
42	de	de	ADP	IL	O	43	case
43	VILLE	ville	NOUN	IL	O	41	nmod
44	LA	le	DET	IL	O	45	det
45	GRAND	GRAND	PROPN	EL	O	43	nmod
46	.	.	PUNCT	O	O	6	punct


#Elle bénéficie d'un arrêté préfectoral du 13 mars 1995 pour ces activités.
1	Elle	lui	PRON	BO	O	2	nsubj
2	bénéficie	bénéficier	VERB	BN	O	2	ROOT
3	d'	de	ADP	O	O	5	case
4	un	un	DET	O	O	5	det
5	arrêté	arrêté	NOUN	O	O	2	obl:arg
6	préfectoral	préfectoral	ADJ	O	O	5	amod
7	du	de	ADP	O	O	8	case
8	13	13	NUM	BT	O	5	nmod
9	mars	mars	NOUN	IT	O	8	nmod
10	1995	1995	NUM	ET	O	9	nmod
11	pour	pour	ADP	O	O	13	case
12	ces	ce	DET	BA	O	13	det
13	activités	activité	NOUN	EA	O	2	obl:mod
14	.	.	PUNCT	O	O	2	punct


#Des analyses effectuées entre 1995 et 2001 ont révélé des concentrations élévées en hydrocarbures totaux et solvants organiques dans les eaux pluviales provenant du site exploité par la société.
1	Des	un	DET	BN	O	2	det
2	analyses	analyse	NOUN	EN	O	9	nsubj
3	effectuées	effectuer	VERB	BN	O	2	acl
4	entre	entre	ADP	BT	O	5	case
5	1995	1995	NUM	IT	O	3	obl:mod
6	et	et	CCONJ	IT	O	7	cc
7	2001	2001	NUM	ET	O	5	conj
8	ont	avoir	AUX	O	O	9	aux:tense
9	révélé	révéler	VERB	O	O	9	ROOT
10	des	un	DET	O	O	11	det
11	concentrations	concentration	NOUN	O	O	9	obj
12	élévées	éléver	VERB	O	O	11	acl
13	en	en	ADP	O	O	14	case
14	hydrocarbures	hydrocarbure	NOUN	O	BS	11	nmod
15	totaux	total	ADJ	O	ES	14	amod
16	et	et	CCONJ	O	O	17	cc
17	solvants	solvant	NOUN	O	BU	11	conj
18	organiques	organique	ADJ	O	EU	17	amod
19	dans	dans	ADP	O	O	21	case
20	les	le	DET	O	O	21	det
21	eaux	eau	NOUN	O	O	9	obl:arg
22	pluviales	pluvial	ADJ	O	O	21	amod
23	provenant	provenir	VERB	O	O	21	acl
24	du	de	ADP	BO	O	25	case
25	site	site	NOUN	EO	O	23	obl:arg
26	exploité	exploiter	VERB	BN	O	25	acl
27	par	par	ADP	O	O	29	case
28	la	le	DET	BO	O	29	det
29	société	société	NOUN	EO	O	26	obl:agent
30	.	.	PUNCT	O	O	9	punct


#L'administration a proposé à Monsieur le Préfet de la Haute-Savoie d'imposer à l'exploitant un diagnostic initial et une évaluation simplifiée des risques suivant le guide méthodologique élaboré par le Ministère de l'Environnement en matière de gestion des sites et sols pollués.
1	L'	le	DET	O	O	2	det
2	administration	administration	NOUN	O	O	4	nsubj
3	a	avoir	AUX	O	O	4	aux:tense
4	proposé	proposer	VERB	O	O	4	ROOT
5	à	à	ADP	O	O	6	case
6	Monsieur	Monsieur	NOUN	BO	O	4	obl:arg
7	le	le	DET	IO	BI	8	det
8	Préfet	préfet	NOUN	IO	EI	6	nmod
9	de	de	ADP	IO	II	11	case
10	la	le	DET	EO	II	11	det
11	Haute-Savoie	Haute-Savoie	PROPN	EO	EI	8	nmod
12	d'	de	ADP	BN	O	13	mark
13	imposer	imposer	VERB	EN	O	4	xcomp
14	à	à	ADP	O	O	16	case
15	l'	le	DET	BO	O	16	det
16	exploitant	exploitant	NOUN	EO	O	13	obl:arg
17	un	un	DET	BN	O	18	det
18	diagnostic	diagnostic	NOUN	IN	O	13	obj
19	initial	initial	ADJ	EN	O	18	amod
20	et	et	CCONJ	O	O	22	cc
21	une	un	DET	BN	O	22	det
22	évaluation	évaluation	NOUN	IN	O	18	conj
23	simplifiée	simplifier	ADJ	IN	O	22	acl
24	des	de	ADP	IN	O	25	case
25	risques	risque	NOUN	EN	O	22	nmod
26	suivant	suivre	VERB	BO	O	13	advcl
27	le	le	DET	BO	O	28	det
28	guide	guide	NOUN	IO	O	26	obj
29	méthodologique	méthodologique	ADJ	EO	O	28	amod
30	élaboré	élaborer	VERB	BR	O	28	acl
31	par	par	ADP	ER	O	33	case
32	le	le	DET	BO	BI	33	det
33	Ministère	ministère	NOUN	IO	II	30	obl:agent
34	de	de	ADP	IO	II	36	case
35	l'	le	DET	IO	II	36	det
36	Environnement	environnement	NOUN	EO	EI	33	nmod
37	en	en	ADP	O	O	38	case
38	matière	matière	NOUN	O	O	30	obl:mod
39	de	de	ADP	O	O	40	case
40	gestion	gestion	NOUN	O	O	38	nmod
41	des	de	ADP	O	O	42	case
42	sites	site	NOUN	O	O	40	nmod
43	et	et	CCONJ	O	O	44	cc
44	sols	sol	NOUN	BO	O	42	conj
45	pollués	polluer	VERB	EO	O	44	acl
46	.	.	PUNCT	O	O	4	punct


#L'arrêté préfectoral correspondant a été signé le 8 avril 2002.
1	L'	le	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	7	nsubj:pass
3	préfectoral	préfectoral	ADJ	EO	O	2	amod
4	correspondant	correspondre	VERB	EO	O	2	acl
5	a	avoir	AUX	BN	O	7	aux:tense
6	été	être	AUX	IN	O	7	aux:pass
7	signé	signer	VERB	EN	O	7	ROOT
8	le	le	DET	BT	O	9	det
9	8	8	NUM	IT	O	7	obl:mod
10	avril	avril	NOUN	IT	O	9	nmod
11	2002	2002	NUM	ET	O	10	nmod
12	.	.	PUNCT	O	O	7	punct


#Le diagnostic initial reçu n'a pas permis de conclure de façon précise sur le degré de pollution du site.
1	Le	le	DET	BN	O	2	det
2	diagnostic	diagnostic	NOUN	IN	O	8	nsubj
3	initial	initial	ADJ	IN	O	2	amod
4	reçu	recevoir	VERB	EN	O	2	acl
5	n'	n'	ADV	O	O	8	advmod
6	a	avoir	AUX	O	O	8	aux:tense
7	pas	pas	ADV	O	O	8	advmod
8	permis	permettre	VERB	O	O	8	ROOT
9	de	de	ADP	O	O	10	mark
10	conclure	conclure	VERB	O	O	8	xcomp
11	de	de	ADP	O	O	12	case
12	façon	façon	NOUN	O	O	10	obl:mod
13	précise	précis	ADJ	O	O	12	amod
14	sur	sur	ADP	O	O	16	case
15	le	le	DET	BO	O	16	det
16	degré	degré	NOUN	IO	O	10	obl:arg
17	de	de	ADP	IO	O	18	case
18	pollution	pollution	NOUN	IO	O	16	nmod
19	du	de	ADP	IO	O	20	case
20	site	site	NOUN	EO	O	18	nmod
21	.	.	PUNCT	O	O	8	punct


#Depuis, plusieurs modifications sont intervenues dans l'établissement se traduisant en particulier par l'arrêt d'équipements industriels.
1	Depuis	depuis	ADV	O	O	6	advmod
2	,	,	PUNCT	O	O	6	punct
3	plusieurs	plusieurs	DET	BO	O	4	det
4	modifications	modification	NOUN	EN	O	6	nsubj
5	sont	être	AUX	EN	O	6	aux:tense
6	intervenues	intervenir	VERB	EN	O	6	ROOT
7	dans	dans	ADP	O	O	9	case
8	l'	le	DET	O	O	9	det
9	établissement	établissement	NOUN	O	O	6	obl:mod
10	se	se	PRON	O	O	11	expl:pass
11	traduisant	traduire	VERB	O	O	9	acl
12	en	en	ADP	O	O	16	advmod
13	particulier	particulier	ADJ	O	O	12	fixed
14	par	par	ADP	O	O	16	case
15	l'	le	DET	BN	O	16	det
16	arrêt	arrêt	NOUN	BN	O	11	obj
17	d'	de	ADP	IN	O	18	case
18	équipements	équipement	NOUN	IN	O	16	nmod
19	industriels	industriel	ADJ	EN	O	18	amod
20	.	.	PUNCT	O	O	6	punct


#Il est donc nécessaire de faire un point précis de l'état de pollution du site dans sa configuration d'exploitation actuelle ainsi que de déterminer son impact éventuel sur les milieux en dehors de son emprise, notamment sur les eaux souterraines.
1	Il	il	PRON	O	O	4	expl:subj
2	est	être	AUX	O	O	4	cop
3	donc	donc	ADV	O	O	4	advmod
4	nécessaire	nécessaire	ADJ	O	O	4	ROOT
5	de	de	ADP	O	O	6	mark
6	faire	faire	VERB	O	O	4	dep
7	un	un	DET	BN	O	8	det
8	point	point	NOUN	IN	O	6	obj
9	précis	précis	ADJ	EN	O	8	amod
10	de	de	ADP	O	O	12	case
11	l'	le	DET	BN	O	12	det
12	état	état	NOUN	IN	O	8	nmod
13	de	de	ADP	IN	O	14	case
14	pollution	pollution	NOUN	EN	O	12	nmod
15	du	de	ADP	O	O	16	case
16	site	site	NOUN	O	O	14	nmod
17	dans	dans	ADP	O	O	19	case
18	sa	son	DET	O	O	19	det
19	configuration	configuration	NOUN	O	O	6	obl:mod
20	d'	de	ADP	O	O	21	case
21	exploitation	exploitation	NOUN	O	O	19	nmod
22	actuelle	actuel	ADJ	O	O	21	amod
23	ainsi	ainsi	ADV	O	O	26	cc
24	que	que	SCONJ	O	O	23	fixed
25	de	de	ADP	BO	O	26	mark
26	déterminer	déterminer	VERB	BR	O	6	conj
27	son	son	DET	BO	O	28	det
28	impact	impact	NOUN	EO	O	26	obj
29	éventuel	éventuel	ADJ	O	O	28	amod
30	sur	sur	ADP	O	O	32	case
31	les	le	DET	O	O	32	det
32	milieux	milieu	NOUN	O	O	28	nmod
33	en	en	ADP	O	O	28	amod
34	dehors	dehors	ADP	O	O	33	fixed
35	de	de	ADP	O	O	37	case
36	son	son	DET	O	O	37	det
37	emprise	emprise	NOUN	O	O	33	dep
38	,	,	PUNCT	O	O	28	punct
39	notamment	notamment	ADV	O	O	42	advmod
40	sur	sur	ADP	O	O	42	case
41	les	le	DET	O	O	42	det
42	eaux	eau	NOUN	O	O	28	nmod
43	souterraines	souterrain	ADJ	O	O	42	amod
44	.	.	PUNCT	O	O	4	punct


#Le préfet a prescrit à l'exploitant, par arrêté du 6 mars 2014, une étude de sol comprenant un diagnostic approfondi et une évaluation de l'état des milieux ainsi qu'une surveillance des eaux souterraines.
1	Le	le	DET	BO	BI	2	det
2	préfet	préfet	NOUN	EO	EI	4	nsubj
3	a	avoir	AUX	BN	O	4	aux:tense
4	prescrit	prescrire	VERB	EN	O	4	ROOT
5	à	à	ADP	O	O	7	case
6	l'	le	DET	BO	O	7	det
7	exploitant	exploitant	NOUN	EO	O	4	obl:arg
8	,	,	PUNCT	O	O	4	punct
9	par	par	ADP	O	O	10	case
